time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.14029908536173183,0.02566985896021229,11.306063210450567,0.024500184106163836,6.2088450730193685,0.0,0.4107205615678275,0.11444166630562767,2.3346726390117207,0.04625606012724062,-0.15207308512422646,0.0,474.06531606060616,469.336721915606,469.7198205907232,473.67425177822
1.2600000000000007,0.16643449522809975,0.03302716341427941,11.448104377325917,0.027392944690983967,6.200111682552626,0.0,0.46130862816103063,0.131070868805747,2.399810265208508,0.0518626912347844,-0.13497376188879526,0.0,431.70156698493787,433.121252394538,431.0607869459841,431.5357951413792
1.3200000000000007,0.19610075682652187,0.04154785662675147,11.597907446282557,0.03045794619173936,6.19202889175466,0.0,0.5284633837951993,0.15329502404199508,2.5930956274099977,0.049477867881897404,-0.1341976086142662,0.0,471.1016206711947,471.14601296744127,472.94497861109426,472.76276123780525
1.3800000000000008,0.22973794828663444,0.051390367090147986,11.756633285804519,0.033346148246836904,6.184312205674985,0.0,0.5935554063931018,0.17507843603221349,2.6974171178822615,0.045310580828255856,-0.1192992838964785,0.0,444.5824036880954,445.78615700419044,446.92509845184276,446.5867173351717
1.4400000000000008,0.2675385969178855,0.0626326281240971,11.922610499862953,0.03607206863418977,6.177277905493854,0.0,0.6671877736655426,0.19994097050147547,2.834710640589221,0.045673684074451805,-0.11340928086378964,0.0,457.02643774866516,457.483726733612,456.62162539269633,456.65173046588376
1.5000000000000009,0.3097233267408413,0.07536292366219977,12.095092373403567,0.03905416549365892,6.170584115462724,0.0,0.7396067722161404,0.22467474741632085,2.914372092562391,0.05673525455655449,-0.10810830316866797,0.0,440.12067253845095,440.5480182922502,438.93814915278676,439.85673439369043
1.560000000000001,0.35615013972066323,0.08955695744588192,12.270282956896166,0.042270258337191,6.163939837936152,0.0,0.8085219285777544,0.24874877731212539,2.9251770621413096,0.04645630871264379,-0.1165919452028645,0.0,418.56802547670145,417.81729132275836,418.2857877207431,417.39173658393054
1.620000000000001,0.4074950325604313,0.10548492796282866,12.451579060744633,0.04511324136757633,6.156755845005662,0.0,0.9037174955641935,0.2824801781612674,3.1173593205801278,0.04917438016314147,-0.12689340688756826,0.0,474.9953314420746,474.1926668228382,476.13793930830474,476.3470267182582
1.680000000000001,0.4641748061726783,0.12330916673742477,12.640138385001736,0.048204270322161236,6.149138867528006,0.0,0.9862954762528304,0.31193355018656,3.167660651179943,0.05583172316306162,-0.1270621804754364,0.0,432.57249545207264,432.5430998212409,432.8803010230402,433.44194077018835
1.740000000000001,0.5257734488836642,0.1428956792669668,12.830376523496998,0.05158404902587144,6.141535904012525,0.0,1.0676425966158762,0.34123763380147637,3.1734402096530974,0.057306947015828655,-0.12603334996433901,0.0,417.9301804182072,418.0040958875763,419.521079307167,419.65152360859923
1.8000000000000012,0.5924281801793196,0.16431521301542648,13.021235625701868,0.05501423506144221,6.1342663031988796,0.0,1.1548156390267568,0.3730423253093062,3.1883224044921223,0.056894103137279314,-0.11286674259066028,0.0,421.6963833077343,422.81802915017727,422.2141282235561,422.1809412268012
1.8600000000000012,0.6648115405866228,0.1878405680682113,13.21542391130701,0.058124780590357084,6.127900162817605,0.0,1.258557498895943,0.4114430564944087,3.2841608527596207,0.03910677395080173,-0.09518812470067471,0.0,448.0580388570702,449.4831144551295,449.855391008543,448.41436777354335
1.9200000000000013,0.7435039780889328,0.21371507516391416,13.415102080523718,0.061009112837500545,6.123119898768888,0.0,1.3649650512727167,0.451280232663905,3.3713550126970557,0.06173225920756262,-0.05935347762487238,0.0,445.7563929532856,448.6696380582003,446.23054063201516,448.0750932704194
1.9800000000000013,0.82890004213201,0.242131516257176,13.621432259019029,0.06555250242881794,6.119530409752247,0.0,1.4818473870130342,0.49634924261977764,3.5057387423026007,0.09465840077069834,-0.06078413494178873,0.0,463.3899001829279,463.2750540826537,460.88215950508214,463.48128893013245
2.0400000000000014,0.9208881096580257,0.2731580850493027,13.83283692402839,0.07123552395010257,6.116087288702332,0.0,1.5846880399935739,0.5383764437388912,3.5408090761764046,0.09483392974116094,-0.051334565339411165,0.0,432.0904575431166,432.8840096043545,432.59102863577607,432.6136972728577
2.1000000000000014,1.0196741599779133,0.3070551240015684,14.049694349245105,0.07671600414939128,6.113091607860671,0.0,1.7083810459962978,0.5920860138626945,3.6871049565041973,0.08324187624386316,-0.04725458005419278,0.0,468.0189864581211,468.335017140363,468.6850710462256,467.78970761593445
2.1600000000000015,1.1255660198622988,0.3441233294604329,14.2731491943763,0.08156199959829191,6.1107054567523456,0.0,1.8215046546005145,0.6439709618631957,3.760971811102005,0.07529276337922959,-0.02791780452300091,0.0,446.3694346781452,447.94389235450484,447.3598760360952,446.7172966454389
2.2200000000000015,1.2379704741758515,0.38425142789695865,14.499247871295836,0.08587243881535667,6.108765579876634,0.0,1.9254040912263453,0.6940100755301817,3.7754589744303346,0.06384933599686354,-0.04306923026182156,0.0,428.95974696300664,427.6705700087326,429.5418780082432,428.57439172120127
2.2800000000000016,1.3571915970524044,0.42772715335740863,14.72932284233774,0.08921259386564717,6.106019997276466,0.0,2.0487754103003786,0.7555114745257326,3.893109604994398,0.029465544156478687,-0.05176965921861212,0.0,461.66737945217193,460.97916777533135,464.2625692854466,461.5584401273117
2.3400000000000016,1.4840904247756004,0.47506532803863033,14.967685409092304,0.09128179663943037,6.102943407571022,0.0,2.1813554781215556,0.822566315746725,4.051537042857889,0.043000562231775494,-0.05030831342142943,0.0,475.3483915673732,475.4588772009452,475.57267870645524,476.6087520653479
2.4000000000000017,1.6189541557535516,0.5264497692275403,15.215270526200428,0.09329132390965089,6.0997020056599816,0.0,2.314265298614317,0.8904414663494176,4.2005235549876145,-0.0036761519454753117,-0.06273766417750437,0.0,475.6537011099961,474.6990124085619,475.6120913226237,472.0235998651286
